s#	sname	sex	bdate	height	dorm
08044701	山马友	男	2004-06-16 10:53:57	1.99	南4舍522
08031358	公凤	女	2004-12-06 15:28:54	1.77	南19舍905
05075318	邢仁志	男	2000-09-13 10:47:13	1.67	南18舍528
09064738	乐昌	男	2001-07-18 06:49:59	1.81	南19舍902
08025496	凌言	男	2000-09-02 09:17:28	1.86	东22舍825
04043259	奚都影	女	2002-02-14 11:42:16	1.6	西6舍116
09000865	滕河	男	2001-05-09 19:35:54	1.56	南22舍911
09065601	宰龙	男	2002-09-08 10:18:48	1.42	南14舍521
06003838	徐礼昭	女	2003-07-30 03:34:28	1.64	北18舍738
02040077	鲁加婷	女	2002-12-12 04:28:06	1.62	北13舍334
04059179	崔电毓	女	2000-08-30 00:35:13	1.79	南24舍808
05047873	尹友	男	2002-03-20 19:59:15	1.73	北8舍426
02052545	蒋钰娥	女	2001-06-10 20:03:43	1.84	东25舍404
04038608	太叔歌羽	女	2000-06-02 11:39:24	1.66	西18舍103
09014909	柳钰承	男	2004-01-06 09:18:19	1.9	东12舍726
06000106	富笑芝	女	2000-05-20 18:48:06	1.99	南25舍327
07006490	龚永	男	2002-08-11 11:31:54	1.9	北11舍819
04083773	晋忠爽	女	2003-10-04 09:46:29	1.6	西18舍624
09072342	吴宜	女	2004-12-02 21:25:49	1.81	南2舍211
07004446	居上霭	女	2003-01-28 04:54:00	1.65	北22舍602
04087767	姚中婵	女	2002-12-18 19:08:32	1.43	北19舍735
06078066	郎被叶	女	2002-04-15 02:04:39	1.46	东4舍935
07066667	居中	男	2000-10-21 22:20:59	1.58	东23舍827
09057054	褚孝永	男	2000-01-17 02:56:34	1.55	东14舍617
07072661	贾歌滢	女	2000-07-22 15:57:56	1.79	南12舍223
06016875	里东加秋	女	2004-09-05 10:43:23	1.9	东9舍225
06082482	杭上蕊	女	2003-02-05 15:57:15	1.82	东23舍322
06056180	家娜	女	2003-04-05 17:20:36	1.51	南12舍311
02059986	干笑蕊	女	2003-03-15 00:59:51	1.41	西4舍226
07087567	尚贝枫	女	2002-08-24 14:11:24	1.78	北15舍312
09043683	孟妹	女	2000-10-03 12:17:45	1.9	南18舍508
08098617	曾被斌	男	2001-12-29 07:34:00	1.61	东16舍931
08067961	尚锦	女	2001-12-16 07:14:00	1.88	南4舍914
04095442	汪卡松	男	2003-10-01 12:44:44	1.58	西15舍922
07030018	湛友康	男	2002-05-16 04:48:15	1.95	北3舍103
06056767	金无琴	女	2003-10-31 09:53:28	1.51	东10舍923
05059177	吉仁美	女	2001-12-12 14:02:00	1.44	东21舍739
09014267	周澜	女	2000-09-30 17:01:36	1.95	南2舍927
06078098	习勤	女	2000-12-09 09:16:29	1.47	东7舍211
09082776	蒋群	男	2000-05-04 01:33:22	1.83	南10舍102
06017297	彭加瑶	女	2000-08-01 01:56:28	1.53	东3舍305
06095669	阳夏瑾	女	2001-10-20 04:03:42	1.74	东21舍506
04003053	寇仉枫	女	2003-02-16 17:07:28	1.53	西20舍808
07098330	霍易桂	女	2002-12-07 03:02:44	1.53	东17舍611
09003423	耿玉毅	男	2003-10-20 16:38:38	1.92	南1舍908
09089807	景易胜	男	2000-03-21 13:42:30	1.68	西13舍735
09003572	于太贝萍	女	2003-05-01 02:11:32	1.52	西1舍708
09043052	苍都腾	男	2001-09-11 05:02:59	1.91	北5舍938
08070187	袁瑶	女	2002-04-30 19:38:57	1.65	东19舍136
02000022	龙忠环	女	2001-01-08 08:21:17	1.93	北17舍119
04003203	劳歌利	男	2001-11-20 13:06:55	1.43	东15舍718
02093504	诸歌璐	女	2001-04-24 17:15:43	1.58	西5舍414
05091814	詹马克	男	2004-08-17 21:53:29	1.75	西17舍239
06086061	冯艳	女	2001-08-29 15:22:32	1.71	东10舍218
07067367	舒信姣	女	2003-07-21 14:41:51	1.65	西2舍415
05064436	隗九昌	男	2004-04-20 19:57:41	1.81	西8舍835
05098836	谷电弘	男	2003-08-22 08:20:44	1.54	东20舍431
08030782	成燕	女	2002-07-03 12:14:51	1.78	东9舍929
07043348	顾心	男	2002-03-08 20:02:49	1.72	东8舍916
06025702	颜舒	女	2000-12-23 01:21:50	1.8	东6舍125
08044613	孙轩友娥	女	2003-09-11 18:20:53	1.56	南6舍213
05060788	钟影	女	2000-04-29 05:07:59	1.4	东2舍216
04009933	燕明	男	2003-05-10 19:08:07	1.78	西19舍334
06061917	戚奇	男	2001-06-05 11:24:37	1.59	北15舍925
04056495	关嘉	女	2000-07-13 04:01:12	1.88	东12舍819
04090088	高超	男	2002-04-03 19:02:49	1.79	西4舍432
06053188	隗星	男	2002-07-21 08:19:30	1.53	南20舍332
05060420	闾丘琴	女	2002-09-15 17:18:34	1.46	西18舍904
07022481	何凝	女	2002-06-30 07:15:51	1.51	西2舍612
02005134	车凯泽	男	2003-05-31 18:34:50	1.45	西3舍134
08048076	崔贝钧	男	2001-01-26 05:54:54	1.46	东10舍732
07085193	羊仁冠	男	2004-02-06 06:49:00	1.63	北13舍637
06031620	雕乐莺	女	2000-10-24 20:06:47	1.91	西16舍431
06028884	壤驷金哲	男	2002-03-10 07:57:55	1.92	东2舍924
05077155	游树	男	2000-01-14 11:54:29	1.7	南15舍617
09028563	彭菊	女	2002-12-03 09:56:06	1.66	东2舍404
05006331	宋凯冰	女	2000-09-29 10:33:10	1.93	北12舍815
09094921	尤成	男	2003-08-25 01:00:03	1.64	南16舍625
02027170	曹桂	女	2002-12-03 10:46:44	1.72	北4舍113
05029687	史加明	男	2002-06-11 00:11:34	1.8	西24舍103
08007458	山钰玲	女	2002-12-16 08:40:11	1.81	北3舍315
06031894	邵友淑	女	2004-06-03 15:22:31	1.41	东23舍716
02007541	干忠有	男	2000-02-13 03:37:18	1.65	东6舍235
07087841	龚钰婵	女	2004-03-05 10:42:16	1.54	北11舍123
08098047	都仁磊	男	2003-08-06 01:05:17	1.45	南23舍338
04008718	王滢	女	2003-02-08 16:31:03	1.8	西23舍104
08035150	正壤菊	女	2000-06-17 22:54:01	1.56	北17舍507
04032304	伊博	男	2003-08-30 03:10:08	2.0	西4舍718
05095207	衡加璐	女	2002-03-20 03:42:57	1.54	北11舍921
04041476	邢丹	女	2001-09-26 13:29:41	1.47	南17舍818
06096943	弓政	男	2004-03-15 02:58:22	1.81	西5舍815
08022226	臧凡	女	2001-04-14 12:58:30	1.53	东10舍902
08005565	双忠梦	女	2002-12-04 17:20:19	1.46	北1舍805
09094244	干忠厚	男	2000-09-16 21:01:26	1.53	北8舍109
04091007	南宫聪	女	2002-12-11 20:17:56	1.76	西25舍113
07048406	盛成	男	2003-11-04 18:24:28	1.95	西4舍102
02019314	冉友薇	女	2000-01-02 20:33:32	1.47	南16舍823
06040100	萧慧	女	2004-02-21 18:02:32	1.57	西2舍613
04052921	司有	男	2001-12-02 09:18:00	2.0	东3舍835
09065811	杭信广	男	2002-07-14 16:24:26	1.4	北14舍307
05073529	温义裕	男	2004-12-20 15:14:37	1.43	南25舍812
04065120	云丹	女	2004-10-14 18:18:24	1.82	东19舍211
04077729	焦瑾	女	2000-12-29 15:53:16	1.42	南2舍119
04000922	松中茂	男	2004-09-14 09:41:24	1.4	北22舍438
09094551	文孝乐	男	2001-06-07 20:35:04	1.76	东16舍718
05092121	干钰光	男	2001-07-14 00:14:26	1.52	南17舍138
02027272	孙无琳	女	2002-06-04 11:08:19	1.71	东2舍239
04061814	容友坚	男	2004-10-04 03:06:58	1.88	北9舍228
08066375	靳义新	男	2000-11-16 03:56:02	1.42	东16舍927
05007735	夏智固	男	2004-10-21 21:46:34	1.56	东1舍137
08055773	满鸣	男	2004-11-21 15:25:24	1.6	南20舍901
04051379	鱼英	女	2003-01-20 12:06:55	1.88	西2舍723
08063648	贾璐	女	2000-10-29 19:32:44	1.58	北2舍308
05076373	岑马航	男	2000-08-15 01:47:31	1.54	西7舍138
05001539	公孙智艺	女	2002-12-04 01:01:57	1.95	南20舍207
06006970	毕笑政	男	2002-12-16 13:50:44	1.87	南20舍327
09027688	殴电之	男	2004-03-29 07:36:28	1.65	东1舍618
04016299	范邦	男	2002-03-10 22:34:02	1.4	西5舍114
05093597	山梦	女	2002-06-07 15:29:33	1.53	北2舍207
04013726	东门贞	女	2003-08-16 13:18:31	1.42	东15舍721
04043648	都孝仁	男	2000-02-26 02:16:33	1.45	北9舍623
07003588	袁凯学	男	2002-10-05 16:37:55	1.79	南23舍907
02008288	荣羽	女	2000-06-05 07:31:44	1.51	南13舍609
06080706	向上竹	女	2004-03-04 20:18:48	1.92	北3舍832
06076068	向歌柔	女	2003-05-12 00:35:40	1.45	南12舍522
02017538	岑信策	男	2000-12-31 19:25:10	1.93	西14舍134
04048143	林仁航	男	2004-06-13 21:19:51	1.45	北1舍802
09076639	封义福	男	2004-06-06 19:02:11	1.73	东5舍133
05023236	凤友冰	女	2003-09-06 15:49:37	1.43	东13舍429
06012674	莘钰行	男	2000-04-20 05:35:18	1.85	南12舍616
04068548	鲍歌辰	男	2004-06-07 09:13:05	1.6	西25舍934
09043894	东方姣	女	2003-09-04 09:09:43	1.62	南22舍317
05072059	郑伯	男	2002-10-25 18:39:07	1.82	西16舍901
04046150	夏笑河	男	2000-12-27 10:23:40	1.61	南1舍228
09080060	苏都行	男	2003-03-02 10:45:04	1.73	南21舍827
09099865	昌博	男	2002-02-11 05:29:40	1.51	南22舍207
02073580	莘被芝	女	2003-12-20 22:41:36	1.98	北14舍217
02069535	吴上瑶	女	2001-06-10 09:34:39	1.95	东24舍904
04037915	袁义钧	男	2003-10-20 12:37:13	1.88	南16舍506
02090152	昌易蓓	女	2002-02-04 03:03:34	1.45	北12舍431
02097850	满加思	男	2001-06-10 14:13:38	1.6	东12舍615
07025941	谢彩	女	2001-05-07 00:20:10	1.42	东9舍213
08035884	翁凯乐	男	2001-09-15 12:42:44	1.58	西22舍235
07086339	田宜	女	2002-05-25 17:02:33	1.57	北14舍336
07035354	司电邦	男	2004-04-02 14:30:20	1.6	东15舍838
05093094	韶琴	女	2004-01-24 05:27:22	1.42	南17舍418
08062621	呼延礼馨	女	2000-04-15 02:43:25	1.64	东1舍928
06050723	陈玉	女	2003-01-21 16:18:59	1.83	南17舍125
04074866	庄被政	男	2000-08-23 19:53:41	1.68	北24舍132
07093143	左真	女	2004-08-16 14:24:10	1.73	南7舍728
05033359	跋夹澜	女	2003-08-24 15:36:22	1.8	北18舍207
05024069	双振	男	2004-06-14 13:43:54	1.79	东5舍102
09030264	单文	男	2000-10-13 14:44:48	1.51	北7舍527
09065599	卜婕	女	2002-04-07 10:01:54	1.88	南25舍218
05080430	花青	女	2000-11-28 13:46:58	1.73	东10舍402
09007040	郝亚	女	2004-05-04 11:12:30	1.68	东4舍936
04009670	房九星	男	2000-05-27 09:41:07	1.45	东3舍234
04061194	宰兰	女	2004-04-13 07:55:01	1.6	东12舍921
09092091	奚孝栋	男	2000-01-28 14:26:06	1.8	东3舍808
08043942	林莉	女	2000-09-07 01:03:42	1.82	西16舍201
05078994	陈育	女	2002-09-20 09:33:51	1.6	西17舍703
04047697	郁中佳	女	2003-02-01 06:10:34	1.52	东12舍633
04077373	缪器清	男	2000-08-12 13:54:09	1.81	西16舍739
05067571	丁友全	男	2000-12-18 07:03:37	1.71	东22舍216
05071236	鲍义梁	男	2000-08-04 00:42:00	1.47	南18舍623
02011144	周钰娅	女	2000-06-30 21:31:10	1.96	东1舍225
07030988	公德	男	2004-09-21 13:42:24	1.97	南4舍234
02017754	时凯璐	女	2003-10-25 09:53:34	1.77	东16舍818
02047067	茅诚	男	2004-03-29 00:10:07	1.98	西7舍632
08051003	东亮	男	2000-01-07 21:50:54	1.56	东6舍909
07091281	莫菁	女	2003-11-05 19:02:32	1.79	南6舍912
04084113	马笑惠	女	2001-01-06 00:01:53	1.71	南9舍526
06049613	邬加国	男	2002-09-04 14:04:50	1.4	西24舍638
09042628	范凡	女	2000-05-20 20:37:14	1.9	东18舍639
06033325	毛友伟	男	2003-11-03 22:14:32	1.8	西25舍309
05018776	霍智咏	女	2004-09-14 13:24:28	1.9	东9舍119
08040994	安凤	女	2003-10-22 02:26:41	1.58	北5舍109
07043300	谷电力	男	2001-02-22 21:56:17	1.93	北12舍516
05008364	端木纯	女	2000-03-16 00:21:38	1.43	北16舍708
05055450	滕蓓	女	2001-08-24 15:50:44	1.85	北14舍521
07097624	石泽	男	2000-08-23 12:32:23	1.55	南15舍115
07093741	郑中飞	男	2001-11-03 22:18:08	1.45	北24舍429
02074453	贺飘	女	2000-11-30 11:30:32	1.89	北20舍518
04004082	祝笑馥	女	2004-01-30 02:38:37	1.68	南11舍731
08029354	人东康	男	2000-02-12 09:29:45	1.73	南23舍518
07023154	武九朋	男	2003-08-13 16:27:52	1.57	东10舍306
08042706	瞿爱	女	2001-03-08 10:03:33	1.6	西2舍703
07047912	甄亮	男	2000-08-25 17:58:18	1.43	南5舍129
07030014	包中生	男	2004-12-18 02:48:35	1.62	东2舍403
07007862	罗凯翠	女	2001-11-03 12:23:00	1.88	东20舍712
04001637	隗彪	男	2000-05-30 09:25:50	1.49	北21舍305
07083664	韩娜	女	2002-01-10 19:38:02	1.71	北19舍638
07055754	武舒	女	2000-12-15 08:37:51	1.67	北10舍326
07089226	正壤元	男	2002-06-02 13:27:08	1.59	东19舍937
09090476	步电俊	男	2001-01-20 18:03:56	1.99	西9舍706
09089053	储上以	男	2000-03-03 10:40:25	1.8	西3舍624
06061678	居仁家	男	2001-08-11 20:30:46	1.88	北25舍506
06042841	车维	男	2002-12-31 02:23:30	1.51	东24舍301
06039057	家民	男	2000-05-28 11:11:03	1.6	北2舍134
08083819	金孝朗	男	2003-05-17 04:09:14	1.92	北21舍238
09053424	田孝泽	男	2004-01-10 07:09:50	1.57	东11舍904
09034495	终笑涛	男	2003-03-21 01:13:21	1.42	西7舍922
08078314	蒋瑾	女	2003-06-14 21:57:04	1.8	南8舍413
06088341	朱加枫	女	2004-12-01 19:35:33	1.87	东23舍207
09080610	荣静	女	2004-05-08 03:14:35	1.43	东25舍123
04026716	刁悦	女	2003-11-17 19:06:42	1.92	东19舍911
08085802	安贝达	男	2001-02-05 15:47:59	1.57	南2舍723
02075072	江忠进	男	2004-08-29 01:16:41	1.45	东23舍424
07047389	巴姬	女	2000-03-20 23:36:57	1.76	南12舍321
07092344	云希	女	2001-07-05 08:51:05	1.69	西24舍315
07026101	明楠	男	2003-12-16 13:42:01	1.41	北11舍515
08000692	翁孝和	男	2000-04-30 15:22:08	1.85	南20舍824
08083993	幸电鸣	男	2004-05-30 09:45:59	1.91	西3舍338
06065659	季加芸	女	2003-11-18 13:08:54	1.9	西8舍321
02005106	家晶	女	2001-11-12 17:08:28	1.89	北4舍911
02094430	骆贝梅	女	2004-05-20 08:08:11	1.88	东17舍731
07017715	吴忠聪	女	2002-01-29 06:18:50	1.83	西25舍916
04064042	巴智馨	女	2001-04-24 04:25:19	1.71	南8舍509
02042968	胡易舒	女	2001-11-24 20:06:01	1.81	西6舍308
04098731	曾都瑶	女	2003-03-26 02:23:57	1.96	东4舍307
06054765	翁笑楠	男	2004-03-29 17:41:48	1.42	北18舍717
04071004	朱歌咏	女	2003-09-25 08:38:14	1.99	南13舍403
09042966	纪安	男	2003-12-11 19:40:14	1.57	南15舍402
08040474	殴功	男	2000-08-26 11:38:41	1.58	东22舍338
07017803	松香	女	2000-07-20 03:03:11	1.74	西25舍231
02026844	路中弘	男	2001-03-29 18:18:44	1.85	西25舍823
09028577	漆雕伊	女	2002-05-29 01:47:44	1.61	西14舍601
05056512	颜善	男	2002-01-29 07:49:17	1.48	西6舍622
09037208	戚璐	女	2000-09-19 00:26:55	1.98	东24舍215
05022362	终义雪	女	2000-06-13 22:21:39	1.8	北15舍606
07024424	谷友	男	2001-07-19 02:18:04	1.47	东11舍403
09074614	满电树	男	2004-10-24 20:39:06	1.61	东14舍833
06008008	钱莺	女	2001-07-22 07:17:33	1.58	北24舍428
08093570	习婷	女	2001-12-08 13:42:13	1.92	南16舍817
09080084	平友婵	女	2003-09-15 00:19:01	1.96	北10舍635
08075542	容加维	男	2001-05-10 04:28:42	1.42	东23舍212
02010016	戴娥	女	2003-01-01 18:41:31	1.83	北9舍438
05006046	武进	男	2004-11-10 06:47:56	1.64	南25舍632
04058120	郎刚	男	2001-12-15 12:31:09	1.95	南14舍215
09039761	顾九冰	女	2004-09-18 14:07:35	1.96	西24舍706
02083452	贝中岩	男	2003-06-03 04:23:01	1.44	北4舍832
04055601	桓礼玲	女	2000-05-28 06:33:02	1.98	南23舍923
07019373	祖梅	女	2001-04-22 17:12:09	1.88	东19舍718
08063082	羊舌笑清	男	2003-06-08 04:20:13	1.95	西21舍904
08073223	董宁	女	2003-02-14 07:13:51	1.54	北7舍119
05009750	乐易士	男	2004-09-27 19:49:37	1.62	南17舍222
08051115	习友士	男	2004-10-03 15:52:38	1.76	北9舍629
05010459	段干忠娅	女	2000-05-10 04:36:31	1.79	北12舍913
04042539	王秀	女	2002-09-11 10:48:40	1.62	东21舍618
06060182	纪友秀	女	2001-07-10 15:11:08	1.67	西25舍818
09048081	游亨	男	2001-02-16 02:52:40	1.84	西1舍835
06083771	井咏	女	2003-08-29 02:33:22	1.61	南3舍135
06080024	劳无锦	女	2001-07-12 10:34:26	1.71	南2舍124
08071923	娄智贵	男	2002-01-25 10:28:03	1.69	东16舍205
06073443	昌智黛	女	2004-11-19 17:35:14	1.79	北3舍716
04066451	凤忠峰	男	2001-08-02 14:49:20	1.69	东5舍933
06019641	乔承	男	2004-04-04 17:00:54	1.64	南10舍732
06081996	褚忠裕	男	2004-08-14 17:00:20	2.0	南17舍122
05078991	尚笑雅	女	2004-03-06 14:01:49	1.63	南21舍437
07058487	成生	男	2001-04-09 10:01:52	1.98	东1舍115
07086633	刘礼美	女	2002-09-25 05:37:54	1.72	东15舍538
04041723	鲁盛	男	2004-07-09 13:40:49	1.63	东11舍706
06056934	姜马月	女	2003-11-26 12:46:59	1.73	西3舍714
04027225	昌信育	女	2002-05-03 05:25:19	1.69	东21舍708
06076305	晏菲	女	2001-03-26 09:20:38	1.75	南17舍721
06043866	凌忠玲	女	2003-08-20 07:12:57	1.84	北14舍604
02008275	丁被育	女	2000-03-12 18:24:25	1.89	东17舍113
07077497	刁好菊	女	2002-09-23 12:06:35	1.51	东15舍103
09083716	马强	男	2000-10-05 00:19:10	1.91	西8舍515
05033490	沃友瑗	女	2004-02-22 10:34:16	1.96	东6舍922
05096831	曹义薇	女	2000-03-21 08:53:04	1.77	南19舍331
08053076	芮歌珠	女	2004-08-09 18:58:43	1.46	西23舍829
06047393	衡玉豪	男	2000-01-19 17:28:26	1.94	东25舍608
07005870	封真	女	2002-08-30 23:26:58	1.88	南11舍705
07004756	于单好辰	男	2000-07-20 09:11:02	1.44	西19舍911
06017589	叶仁心	男	2001-11-05 04:39:33	1.98	东1舍333
04035068	潘加婵	女	2004-03-06 23:29:14	1.57	南5舍313
06025664	孙红	女	2003-06-08 06:18:40	1.87	南23舍335
02000832	政濮眉	女	2000-02-06 00:15:55	1.75	南16舍723
02091070	宰父荷	女	2003-12-18 03:24:32	1.73	北8舍508
06013977	滕歌子	男	2000-03-24 18:01:12	1.46	西14舍619
04036776	晋勤	女	2000-08-27 23:54:33	1.49	北11舍525
07076383	计谦	男	2004-05-23 17:03:39	1.41	北4舍122
05070276	水伯	男	2001-03-05 19:49:50	1.41	北1舍209
09063337	金信毓	女	2001-02-12 08:07:27	1.85	西4舍101
06024471	国蓉	女	2003-04-01 09:04:16	1.88	西15舍836
04066531	顾毅	男	2001-03-07 14:16:29	1.9	东13舍624
07027646	满都羽	女	2004-09-04 03:06:10	1.77	西7舍534
06054716	公良好静	女	2001-10-18 20:30:20	1.42	北22舍522
09079268	苍轮	男	2004-10-12 20:17:40	1.52	东18舍724
08086719	乌婕	女	2000-08-18 02:39:02	1.88	西16舍103
07060398	屈融	女	2002-08-03 03:12:36	1.91	北17舍813
05061402	程思	男	2004-12-16 20:19:47	1.62	东6舍515
02027252	晏智鹏	男	2001-06-13 13:27:24	1.89	北17舍131
05026197	山钰风	男	2002-02-19 11:18:42	1.67	西25舍418
08003132	霍上晨	男	2000-09-15 04:12:14	1.74	东12舍111
06076243	詹韵	女	2002-12-21 09:10:52	1.85	西8舍936
08068474	瞿礼琦	女	2004-07-24 00:49:43	1.66	南21舍334
09071738	沈卡弘	男	2004-12-05 05:26:40	1.85	西4舍216
06011052	安寒	女	2003-09-19 12:20:41	1.59	西11舍508
06048636	贝中利	男	2002-11-24 12:26:06	1.64	西10舍516
04032484	马公学	男	2004-08-12 10:03:55	1.85	北14舍936
06017483	潘世	男	2001-12-12 21:42:28	1.79	西20舍818
05087266	陆马行	男	2004-12-10 09:50:29	1.52	西21舍118
06024159	钟离娅	女	2002-09-04 09:23:17	1.44	北10舍209
08008918	芮马谦	男	2003-05-21 16:10:27	1.4	东5舍117
07063692	益策	男	2003-03-23 19:19:39	1.64	北1舍307
09057147	居仁环	女	2004-08-14 16:53:34	1.87	北13舍124
02055960	喻瑾	女	2004-11-13 17:18:54	1.76	东13舍318
08052909	齐钰善	男	2002-09-18 15:22:45	1.8	南25舍634
08081130	庄菊	女	2001-02-27 11:51:47	1.43	东13舍808
08059325	桓智磊	男	2002-08-05 06:15:26	1.51	北15舍619
04063866	凌广	男	2001-01-01 17:41:15	1.49	东22舍138
05074690	袁中清	男	2004-04-06 09:23:57	1.78	北5舍919
08086713	司卡羽	女	2004-08-29 02:35:03	1.47	东20舍427
04055425	鱼琬	女	2003-02-25 14:27:48	1.89	南17舍125
06085671	毛电晨	男	2004-02-28 09:29:40	1.95	东7舍616
04087702	和器瑞	女	2000-05-12 11:02:14	1.89	东13舍323
05074654	楚都雁	女	2002-12-17 19:41:39	1.98	东19舍115
09065497	居芳	女	2004-03-14 11:52:48	1.5	北7舍309
02010286	宰君	女	2004-05-07 04:48:05	1.63	南13舍313
06083954	西门勤	女	2000-11-18 17:44:15	1.81	西5舍338
07063281	汪卡才	男	2003-04-07 07:55:12	1.86	东24舍539
06025070	孔好秀	女	2002-08-03 06:15:22	1.51	西17舍629
09004886	荀礼聪	女	2003-06-11 20:28:12	1.45	南9舍617
07012896	徐珠	女	2002-05-16 07:23:09	1.47	西8舍538
05072927	葛羽	女	2003-05-27 23:34:18	1.47	西10舍226
04082155	粱晨	男	2001-03-05 07:16:50	2.0	南20舍524
09027719	唐礼冠	男	2003-01-11 19:05:40	1.5	西2舍706
04001909	盛厚	男	2002-02-21 09:33:45	1.92	东10舍137
02068771	宰父超	男	2003-01-01 04:04:39	1.81	北3舍631
05083745	骆艺	女	2001-11-02 07:35:44	1.9	南11舍507
02010338	符杰	男	2004-05-31 08:52:27	1.78	西23舍235
09052269	孔无超	男	2000-10-12 19:42:07	1.69	南13舍618
07005554	阳淳钰友	男	2003-08-18 20:21:00	1.75	东13舍418
06007954	习智弘	男	2002-08-15 22:16:05	1.63	西9舍734
09071840	终哲	男	2000-07-15 21:03:12	1.81	北4舍801
09018025	益信有	男	2004-03-11 18:40:01	2.0	南22舍839
09003913	严信中	男	2004-03-26 14:27:51	1.64	北24舍728
05048908	宫义	男	2004-06-30 11:43:35	1.8	南21舍313
09008881	席都伟	男	2000-03-06 09:12:35	1.53	北14舍306
04046552	贝加晨	男	2002-12-02 23:23:14	1.74	南13舍431
06055399	房无功	男	2004-01-26 05:54:03	1.82	南15舍121
07025807	黎民	男	2000-11-12 08:23:52	1.95	北11舍628
09099923	季翠	女	2001-10-30 23:37:35	1.58	南5舍802
06078934	羊澹卡英	女	2000-06-19 16:20:33	1.64	东19舍915
06083193	萧海	男	2003-03-25 21:15:43	1.85	东5舍606
05022279	葛仁亨	男	2000-12-18 16:31:54	1.78	西6舍901
05033215	戚芸	女	2002-08-27 04:36:31	1.86	北24舍807
07018455	狄旭	男	2000-10-14 16:56:36	1.92	南17舍833
